 train       observed       predicted
 y     1.301906E+01     1.269777E+01
 y     1.279664E+01     1.262661E+01
 y     1.108216E+01     1.108104E+01
 y     1.254255E+01     1.268506E+01
 y     1.189819E+01     1.156968E+01
 y     1.207255E+01     1.199003E+01
 y     1.398946E+01     1.409569E+01
 y     1.404662E+01     1.381847E+01
 y     1.294801E+01     1.294391E+01
 y     1.140758E+01     1.168895E+01
 y     1.264433E+01     1.253257E+01
 y     1.197667E+01     1.150823E+01
 y     1.154152E+01     1.173937E+01
 y     1.256724E+01     1.241100E+01
 y     1.212541E+01     1.188186E+01
 y     1.030899E+01     1.046995E+01
 y     1.260653E+01     1.243040E+01
 y     1.030899E+01     1.100771E+01
 y     1.077898E+01     1.100563E+01
 y     1.320854E+01     1.314848E+01
 y     1.064545E+01     1.141031E+01
 y     1.187758E+01     1.141244E+01
 y     1.188450E+01     1.187293E+01
 y     1.066898E+01     1.141273E+01
 y     1.266033E+01     1.276086E+01
 y     1.247877E+01     1.244790E+01
 y     1.221107E+01     1.216689E+01
 y     1.340754E+01     1.340473E+01
 y     1.242922E+01     1.248869E+01
 y     1.277988E+01     1.278542E+01
 y     1.361706E+01     1.337784E+01
 y     1.149180E+01     1.139098E+01
 y     1.198294E+01     1.179848E+01
 y     1.136791E+01     1.167399E+01
 y     1.184940E+01     1.190373E+01
 y     1.342247E+01     1.314585E+01
 y     1.241187E+01     1.250309E+01
 y     1.254255E+01     1.255700E+01
 y     1.315580E+01     1.316539E+01
 y     1.262807E+01     1.209111E+01
 y     1.210056E+01     1.291608E+01
 y     1.214951E+01     1.211344E+01
 y     1.191840E+01     1.137605E+01
 y     1.240738E+01     1.249148E+01
 y     1.218076E+01     1.231044E+01
 y     1.282099E+01     1.276583E+01
 y     1.218587E+01     1.234105E+01
 y     1.250618E+01     1.239960E+01
 y     1.057134E+01     1.152950E+01
 y     1.279386E+01     1.261285E+01
 y     1.213351E+01     1.193950E+01
 y     1.173608E+01     1.202853E+01
 y     1.289922E+01     1.293517E+01
 y     1.317116E+01     1.269562E+01
 y     1.081980E+01     1.247920E+01
 y     1.051870E+01     1.148185E+01
 y     1.259473E+01     1.246768E+01
 y     1.327251E+01     1.306699E+01
 y     1.421764E+01     1.391669E+01
 y     1.267608E+01     1.221313E+01
 y     1.201371E+01     1.189690E+01
 y     1.228535E+01     1.227285E+01
 y     1.234823E+01     1.227835E+01
 y     1.206509E+01     1.215634E+01
 y     1.071444E+01     1.107835E+01
 y     1.195119E+01     1.192432E+01
 y     1.328261E+01     1.317595E+01
 y     1.177530E+01     1.189972E+01
 y     1.122526E+01     1.066054E+01
 y     1.308777E+01     1.293955E+01
 y     1.327079E+01     1.222955E+01
 y     1.135042E+01     1.088031E+01
 y     1.129079E+01     1.179965E+01
 y     1.032551E+01     1.127265E+01
 y     1.046313E+01     1.129563E+01
 y     1.215478E+01     1.214896E+01
 y     1.088557E+01     1.077447E+01
 y     1.194471E+01     1.198303E+01
 y     1.154347E+01     1.090674E+01
 y     1.132661E+01     1.131121E+01
 y     1.267608E+01     1.286019E+01
 y     1.123982E+01     1.111328E+01
 y     1.132540E+01     1.139930E+01
 y     1.242119E+01     1.259869E+01
 y     1.168689E+01     1.168029E+01
 y     1.046313E+01     1.083972E+01
 y     1.173207E+01     1.182886E+01
 y     1.254967E+01     1.278935E+01
 y     1.227840E+01     1.224508E+01
 y     1.199536E+01     1.198788E+01
 y     1.273670E+01     1.271870E+01
 y     1.181304E+01     1.159992E+01
 y     1.115626E+01     1.110437E+01
 y     1.144037E+01     1.160475E+01
 y     1.326213E+01     1.306221E+01
 y     1.151294E+01     1.200695E+01
 y     1.146164E+01     1.143134E+01
 y     1.254255E+01     1.259603E+01
 y     9.770013E+00     1.096404E+01
 y     1.065728E+01     1.078164E+01
 y     1.191840E+01     1.101776E+01
 y     1.169526E+01     1.178627E+01
 y     1.177530E+01     1.179840E+01
 y     1.177530E+01     1.150887E+01
 y     1.261121E+01     1.240969E+01
 y     1.122526E+01     1.168476E+01
 y     1.064545E+01     1.087795E+01
 y     1.255144E+01     1.246407E+01
 y     1.175979E+01     1.220327E+01
 y     1.230139E+01     1.233888E+01
 y     1.012667E+01     1.178670E+01
 y     1.193164E+01     1.188472E+01
 y     1.162626E+01     1.166578E+01
 y     1.257764E+01     1.251095E+01
 y     1.319933E+01     1.281682E+01
 y     1.172966E+01     1.167362E+01
 y     1.246844E+01     1.254516E+01
 y     1.115626E+01     1.107267E+01
 y     1.117045E+01     1.142418E+01
 y     1.267608E+01     1.266455E+01
 y     1.218076E+01     1.206720E+01
 y     9.928229E+00     1.092025E+01
 y     1.152930E+01     1.183317E+01
 y     1.168689E+01     1.174614E+01
 y     1.231941E+01     1.221843E+01
 y     1.242922E+01     1.142465E+01
 y     1.240902E+01     1.267994E+01
 y     1.286618E+01     1.285575E+01
 y     1.270685E+01     1.233500E+01
 y     1.066898E+01     1.025258E+01
 y     1.238840E+01     1.271250E+01
 y     1.289922E+01     1.275749E+01
 y     1.187758E+01     1.118815E+01
 y     1.023642E+01     1.071471E+01
 y     1.169526E+01     1.139915E+01
 y     1.227840E+01     1.237414E+01
 y     1.329042E+01     1.309010E+01
 y     1.377988E+01     1.298167E+01
 y     1.195119E+01     1.180618E+01
 y     1.034177E+01     1.087351E+01
 y     1.361094E+01     1.291900E+01
 y     1.272189E+01     1.278711E+01
 y     1.259473E+01     1.248754E+01
 y     1.318440E+01     1.309403E+01
 y     1.214951E+01     1.183344E+01
 y     1.204356E+01     1.258901E+01
 y     1.025769E+01     1.077519E+01
 y     1.298310E+01     1.291809E+01
 y     1.298310E+01     1.277131E+01
 y     1.279386E+01     1.265254E+01
 y     1.314119E+01     1.309312E+01
 y     1.261154E+01     1.275463E+01
 y     1.255321E+01     1.255500E+01
 y     1.115626E+01     1.153203E+01
 y     1.122858E+01     1.160856E+01
 y     1.054537E+01     1.095552E+01
 y     1.252453E+01     1.165337E+01
 y     1.165270E+01     1.143584E+01
 y     1.330967E+01     1.317007E+01
 y     1.279108E+01     1.259932E+01
 y     1.208391E+01     1.167260E+01
 y     1.328788E+01     1.313984E+01
 y     1.135042E+01     1.128718E+01
 y     1.059916E+01     1.150034E+01
 y     1.179435E+01     1.170579E+01
 y     1.096822E+01     1.135318E+01
 y     1.289922E+01     1.250838E+01
 y     1.276569E+01     1.309354E+01
 y     1.244902E+01     1.216866E+01
 y     1.164396E+01     1.192517E+01
 y     1.160824E+01     1.219113E+01
 y     1.209794E+01     1.187191E+01
 y     1.266033E+01     1.314225E+01
 y     1.183502E+01     1.175413E+01
 y     1.162537E+01     1.231370E+01
 y     1.169526E+01     1.181081E+01
 y     1.115626E+01     1.113113E+01
 y     1.165270E+01     1.182532E+01
 y     1.227840E+01     1.216523E+01
 y     1.227840E+01     1.246411E+01
 y     1.193164E+01     1.170929E+01
 y     1.212812E+01     1.207358E+01
 y     1.081980E+01     1.071403E+01
 y     1.212812E+01     1.205908E+01
 y     1.355415E+01     1.382167E+01
 y     1.291164E+01     1.261074E+01
 y     1.354108E+01     1.303886E+01
 y     1.479007E+01     1.450734E+01
 y     1.291902E+01     1.229228E+01
 y     1.220107E+01     1.226812E+01
 y     1.282126E+01     1.290607E+01
 y     1.012667E+01     1.085747E+01
 y     1.140758E+01     1.084870E+01
 y     1.218588E+01     1.222184E+01
 y     1.401845E+01     1.368339E+01
 y     1.188450E+01     1.131051E+01
 y     1.326213E+01     1.334906E+01
 y     1.215478E+01     1.214207E+01
 y     1.322673E+01     1.318529E+01
 y     1.201371E+01     1.209124E+01
 y     1.178296E+01     1.208424E+01
 y     1.297154E+01     1.302694E+01
 y     1.131449E+01     1.188583E+01
 y     1.191840E+01     1.215329E+01
 y     1.286100E+01     1.281435E+01
 y     1.248371E+01     1.192722E+01
 y     1.133858E+01     1.150847E+01
 y     1.260149E+01     1.239480E+01
 y     1.156173E+01     1.135021E+01
 y     1.279386E+01     1.254361E+01
 y     1.133977E+01     1.111734E+01
 y     1.305409E+01     1.296372E+01
 y     1.297387E+01     1.279129E+01
 y     1.115626E+01     1.139547E+01
 y     1.210605E+01     1.233299E+01
 y     1.055906E+01     1.111897E+01
 y     1.297154E+01     1.265445E+01
 y     1.219855E+01     1.180421E+01
 y     1.254967E+01     1.237837E+01
 y     1.348004E+01     1.351107E+01
 y     1.269128E+01     1.246297E+01
 y     1.195762E+01     1.195960E+01
 y     1.044293E+01     1.074794E+01
 y     1.251723E+01     1.227356E+01
 y     1.174405E+01     1.165388E+01
 y     1.252453E+01     1.273945E+01
 y     1.174801E+01     1.164156E+01
 y     1.021101E+01     1.069768E+01
 y     1.209515E+01     1.200959E+01
 y     1.339239E+01     1.300984E+01
 y     1.384991E+01     1.383616E+01
 y     1.242922E+01     1.263140E+01
 y     1.212541E+01     1.211127E+01
 y     1.219603E+01     1.226270E+01
 y     1.156173E+01     1.101341E+01
 y     1.246844E+01     1.251438E+01
 y     1.201371E+01     1.152114E+01
 y     1.180186E+01     1.173190E+01
 y     1.269158E+01     1.213963E+01
 y     1.114188E+01     1.152598E+01
 y     1.271440E+01     1.299638E+01
 y     1.272189E+01     1.238827E+01
 y     9.615872E+00     1.051054E+01
 y     1.191840E+01     1.164394E+01
 y     1.276569E+01     1.280992E+01
 y     1.195119E+01     1.198445E+01
 y     1.044147E+01     1.057994E+01
 y     1.128979E+01     1.087084E+01
 y     1.184940E+01     1.227937E+01
 y     1.012667E+01     1.070097E+01
 y     1.233491E+01     1.228979E+01
 y     1.053877E+01     1.125845E+01
 y     1.276569E+01     1.236235E+01
 y     1.183502E+01     1.155602E+01
 y     1.173528E+01     1.238155E+01
 y     1.371015E+01     1.293993E+01
 y     1.345884E+01     1.336883E+01
 y     1.165270E+01     1.158878E+01
 y     1.261154E+01     1.250746E+01
 y     1.282396E+01     1.296568E+01
 y     1.266033E+01     1.273669E+01
 y     1.295985E+01     1.332540E+01
 y     1.192835E+01     1.163686E+01
 y     1.236308E+01     1.216424E+01
 y     1.229225E+01     1.299964E+01
 y     1.257729E+01     1.234819E+01
 y     1.082180E+01     1.141497E+01
 y     1.438423E+01     1.337188E+01
 y     1.254255E+01     1.250366E+01
 y     1.076005E+01     1.211531E+01
 y     1.225487E+01     1.224890E+01
 y     1.201371E+01     1.194447E+01
 y     1.128979E+01     1.144837E+01
 y     9.546884E+00     1.155856E+01
 y     1.046313E+01     1.089923E+01
 y     1.030899E+01     1.038674E+01
 y     1.325164E+01     1.202069E+01
 y     1.273080E+01     1.263494E+01
 y     1.250618E+01     1.251046E+01
 y     1.448846E+01     1.131172E+01
 y     1.271139E+01     1.289543E+01
 y     1.215215E+01     1.220550E+01
 y     1.100212E+01     1.100699E+01
 y     1.135042E+01     1.153097E+01
 y     1.043415E+01     1.090645E+01
 y     1.215478E+01     1.223776E+01
 y     1.251172E+01     1.242126E+01
 y     1.256025E+01     1.266791E+01
 y     1.125157E+01     1.146073E+01
 y     1.175901E+01     1.152434E+01
 y     1.122526E+01     1.080925E+01
 y     1.115626E+01     1.094773E+01
 y     1.238631E+01     1.227528E+01
 y     1.100212E+01     1.168365E+01
 y     1.333748E+01     1.328753E+01
 y     1.181304E+01     1.219787E+01
 y     1.161729E+01     1.236391E+01
 y     1.174405E+01     1.174701E+01
 y     1.032892E+01     1.136843E+01
 y     1.184224E+01     1.160649E+01
 y     1.403865E+01     1.353652E+01
 y     1.269158E+01     1.260734E+01
 y     1.324104E+01     1.296582E+01
 y     1.190497E+01     1.249111E+01
 y     1.227840E+01     1.265708E+01
 y     1.135042E+01     1.200547E+01
 y     1.252453E+01     1.284686E+01
 y     1.276283E+01     1.365442E+01
 y     1.201371E+01     1.196618E+01
 y     1.133904E+01     1.215955E+01
 y     1.050509E+01     1.084807E+01
 y     1.173207E+01     1.120493E+01
 y     1.221603E+01     1.163861E+01
 y     1.230139E+01     1.306642E+01
 y     1.289922E+01     1.272113E+01
 y     1.220608E+01     1.249140E+01
 y     9.884101E+00     1.022960E+01
 y     1.202576E+01     1.143540E+01
 y     1.244902E+01     1.220935E+01
 y     9.680406E+00     1.028363E+01
 y     1.176758E+01     1.147587E+01
 y     1.306049E+01     1.258141E+01
 y     1.308154E+01     1.302648E+01
 y     1.340015E+01     1.274156E+01
 y     1.254255E+01     1.252921E+01
 y     1.299340E+01     1.256930E+01
 y     1.233491E+01     1.231026E+01
 y     1.227840E+01     1.243046E+01
 y     1.128979E+01     1.098400E+01
 y     1.250581E+01     1.227523E+01
 y     1.257764E+01     1.237285E+01
 y     1.062135E+01     1.094324E+01
 y     1.151294E+01     1.190339E+01
 y     1.259473E+01     1.245050E+01
 y     1.273376E+01     1.276441E+01
 y     1.195119E+01     1.118308E+01
 y     1.201371E+01     1.210757E+01
 y     1.255638E+01     1.245116E+01
 y     1.272487E+01     1.263689E+01
 y     1.128854E+01     1.059395E+01
 y     1.133858E+01     1.159518E+01
 y     1.190497E+01     1.178266E+01
 y     1.201371E+01     1.168483E+01
 y     9.350189E+00     1.059523E+01
 y     1.194471E+01     1.140339E+01
 y     1.253897E+01     1.242648E+01
 y     1.132661E+01     1.132628E+01
 y     1.236308E+01     1.153948E+01
 y     1.311232E+01     1.252068E+01
 y     1.282123E+01     1.261986E+01
 y     1.064302E+01     1.127400E+01
 y     1.243321E+01     1.227838E+01
 y     1.210626E+01     1.177442E+01
 y     1.311735E+01     1.302948E+01
 y     1.081980E+01     1.124750E+01
 y     1.180560E+01     1.193428E+01
 y     1.071444E+01     1.145224E+01
 y     1.238840E+01     1.252982E+01
 y     1.223077E+01     1.261868E+01
 y     1.207824E+01     1.172101E+01
 y     1.108216E+01     1.085255E+01
 y     1.225487E+01     1.250847E+01
 y     1.267608E+01     1.277965E+01
 y     1.352783E+01     1.304054E+01
 y     1.230139E+01     1.224915E+01
 y     1.245878E+01     1.226808E+01
 y     1.260485E+01     1.241531E+01
 y     1.206682E+01     1.219899E+01
 y     1.207824E+01     1.243393E+01
 y     1.103491E+01     1.138856E+01
 y     1.350763E+01     1.275668E+01
 y     1.288664E+01     1.282143E+01
 y     1.259473E+01     1.282923E+01
 y     1.216526E+01     1.225423E+01
 y     1.230139E+01     1.287764E+01
 y     1.268231E+01     1.293311E+01
 y     1.212812E+01     1.214467E+01
 y     1.207255E+01     1.217388E+01
 y     1.253178E+01     1.248434E+01
 y     1.253538E+01     1.191569E+01
 y     1.105091E+01     1.064067E+01
 y     1.258793E+01     1.246949E+01
 y     1.251723E+01     1.253114E+01
 y     1.155408E+01     1.140214E+01
 y     1.246652E+01     1.240532E+01
 y     1.210016E+01     1.209990E+01
 y     1.196241E+01     1.172088E+01
 y     1.091511E+01     1.128041E+01
 y     1.136211E+01     1.119546E+01
 y     1.160824E+01     1.174636E+01
 y     1.214951E+01     1.164971E+01
 y     1.289922E+01     1.280085E+01
 y     1.174405E+01     1.161869E+01
 y     1.100212E+01     1.110568E+01
 y     1.051870E+01     1.093718E+01
 y     1.159911E+01     1.162940E+01
 y     1.184940E+01     1.182793E+01
 y     1.291164E+01     1.306956E+01
 y     1.025769E+01     1.256329E+01
 y     1.247610E+01     1.191699E+01
 y     1.122392E+01     1.117863E+01
 y     1.268850E+01     1.208247E+01
 y     1.156173E+01     1.182786E+01
 y     1.135042E+01     1.192297E+01
 y     1.252453E+01     1.227790E+01
 y     1.288917E+01     1.260926E+01
 y     1.175979E+01     1.198444E+01
 y     1.232608E+01     1.214704E+01
 y     1.179435E+01     1.165131E+01
 y     1.212812E+01     1.202224E+01
 y     1.195119E+01     1.186232E+01
 y     1.111990E+01     1.158899E+01
 y     1.190497E+01     1.132682E+01
 y     1.112728E+01     1.110831E+01
 y     1.261154E+01     1.214333E+01
 y     1.287390E+01     1.305200E+01
 y     1.108062E+01     1.145948E+01
 y     1.221603E+01     1.234955E+01
 y     1.177530E+01     1.172363E+01
 y     9.903538E+00     1.160898E+01
 y     1.231493E+01     1.224815E+01
 y     1.300583E+01     1.293098E+01
 y     1.114188E+01     1.126983E+01
 y     1.217045E+01     1.175361E+01
 y     1.174007E+01     1.148933E+01
 y     1.100212E+01     1.142508E+01
 y     1.109743E+01     1.150198E+01
 y     1.183675E+01     1.183139E+01
 y     1.207255E+01     1.234354E+01
 y     1.238840E+01     1.247970E+01
 y     1.166049E+01     1.144204E+01
 y     1.211725E+01     1.210648E+01
 y     1.215478E+01     1.184157E+01
 y     1.328788E+01     1.287896E+01
 y     1.242722E+01     1.216378E+01
 y     1.219577E+01     1.241724E+01
 y     1.108216E+01     1.118140E+01
 y     1.062135E+01     1.111106E+01
 y     1.415198E+01     1.397525E+01
 y     1.317116E+01     1.306221E+01
 y     1.241877E+01     1.208674E+01
 y     1.188794E+01     1.198776E+01
 y     1.138510E+01     1.151928E+01
 y     1.259473E+01     1.244537E+01
 y     1.146164E+01     1.135443E+01
 y     1.232386E+01     1.204987E+01
 y     1.002575E+01     1.096773E+01
 y     1.481614E+01     1.435803E+01
 y     1.172724E+01     1.114864E+01
 y     1.100212E+01     1.115321E+01
 y     1.162298E+01     1.189998E+01
 y     9.531481E+00     1.041223E+01
 y     1.207824E+01     1.240163E+01
 y     1.423586E+01     1.390430E+01
 y     1.381551E+01     1.386897E+01
 y     1.300583E+01     1.261259E+01
 y     1.264433E+01     1.258096E+01
 y     1.328618E+01     1.298310E+01
 y     1.256200E+01     1.240671E+01
 y     1.262807E+01     1.228622E+01
 y     1.363758E+01     1.333231E+01
 y     1.233711E+01     1.238925E+01
 y     1.142301E+01     1.130574E+01
 y     1.058986E+01     1.075995E+01
 y     1.156173E+01     1.170048E+01
 y     1.399783E+01     1.346336E+01
 y     1.202576E+01     1.184591E+01
 y     1.234584E+01     1.201324E+01
 y     1.279386E+01     1.278241E+01
 y     1.287390E+01     1.274806E+01
 y     1.324458E+01     1.321075E+01
 y     1.299226E+01     1.297110E+01
 y     1.299226E+01     1.299866E+01
 y     1.248749E+01     1.249555E+01
 y     1.165270E+01     1.190928E+01
 y     1.257072E+01     1.256174E+01
 y     1.238840E+01     1.234095E+01
 y     1.138624E+01     1.162540E+01
 y     1.301701E+01     1.279318E+01
 y     1.307107E+01     1.287956E+01
 y     1.257764E+01     1.239797E+01
